iter	RMSE
179	0.0728404695
180	0.07241038007
181	0.07185864816
182	0.07161586533
183	0.07103386251
184	0.07056341128
185	0.07027475879
186	0.06990398717
187	0.06939315595
188	0.06863653061
189	0.0682410763
190	0.06797738848
191	0.06748641163
192	0.06699391738
193	0.0666404984
194	0.06635856688
195	0.06584634639
196	0.06527120674
197	0.06493240247
198	0.06449991822
199	0.06413123836
200	0.06362804507
201	0.06347955451
202	0.06332236401
203	0.0628979013
204	0.06227390724
205	0.06185258358
206	0.06159286367
207	0.06107101371
208	0.06045970258
209	0.05991020385
210	0.05963253757
211	0.05911658548
212	0.05867242803
213	0.05826896798
214	0.05809286074
215	0.05782323416
216	0.05753708325
217	0.05692188974
218	0.05648247054
219	0.05602313599
220	0.05584230713
221	0.05541172915
222	0.05489808129
223	0.05471494486
224	0.05414556879
225	0.05398710759
226	0.05347739707
227	0.05311356545
228	0.05262017259
229	0.05219413654
230	0.05197327967
231	0.05152398339
232	0.05134919505
233	0.05089527302
234	0.05040560466
235	0.04993267948
236	0.04982486853
237	0.04943404689
238	0.04918506513
239	0.04896074159
240	0.04875106013
241	0.04834878117
242	0.04824737416
243	0.04809220751
244	0.04768186353
245	0.04720507757
246	0.04704024732
247	0.04671845374
248	0.04617473585
249	0.04566212866
250	0.04529969811
251	0.04474342384
252	0.04427885602
253	0.04373603874
254	0.04329210602
255	0.04299088972
256	0.04278706594
257	0.04237113988
258	0.04191062483
259	0.04146108605
260	0.04128663218
261	0.04101395136
262	0.04072736394
263	0.04039597847
264	0.03997006519
265	0.03968671642
266	0.03930441301
267	0.03896147341
268	0.03859351551
269	0.03817502186
270	0.03774862871
271	0.03743234741
272	0.03704277084
273	0.03665583364
274	0.03627939464
275	0.0360043078
276	0.03578820277
277	0.0354730122
278	0.03532720839
279	0.03494736851
280	0.03459321412
281	0.03418738069
282	0.03390169204
283	0.03363027977
284	0.0333147063
285	0.03292207003
286	0.03268920419
287	0.03253434353
288	0.03220683665
289	0.03199348392
290	0.03177427819
291	0.03136189906
292	0.0311754542
293	0.03111061521
294	0.03086441392
295	0.03071273352
296	0.03048559061
297	0.03024002464
298	0.02995580833
299	0.02964517102
300	0.02934214995
301	0.02904119718
302	0.02880954683
303	0.02853447494
304	0.02825316819
305	0.02807210509
306	0.02778656711
307	0.02752675486
308	0.02739985056
309	0.02707048926
310	0.02682079965
311	0.02656420908
312	0.02626659099
313	0.02602724851
314	0.02582333026
315	0.02557796718
316	0.02538109231
317	0.02515331089
318	0.02500605446
319	0.02481364804
320	0.02458853123
321	0.02445616307
322	0.02425195309
323	0.02398301684
324	0.02380213423
325	0.02362250678
326	0.02349984214
327	0.02332472801
328	0.02302664869
329	0.02280786819
330	0.02263969508
331	0.02249537125
332	0.02237286417
333	0.02216204266
334	0.02203961192
335	0.02185503732
336	0.02167907665
337	0.02150582677
338	0.02132542691
339	0.02111091973
340	0.02093020718
341	0.02081704719
342	0.02062322573
343	0.0204549331
344	0.02026580853
345	0.02010356017
346	0.01994472118
347	0.01978805917
348	0.01964133231
349	0.01952072412
350	0.01942455198
351	0.01930782309
352	0.01913114018
353	0.01890161704
354	0.01875732426
355	0.01866071265
356	0.01845582097
357	0.01825496502
358	0.01806882491
359	0.01788621828
360	0.01768253016
361	0.01749264354
362	0.01729472032
363	0.01709260151
364	0.01689500453
365	0.01671394689
366	0.01654063653
367	0.01637075007
368	0.01620727558
369	0.01602574882
370	0.01584512639
371	0.01568646529
372	0.0155435879
373	0.01539307845
374	0.01522227061
375	0.01505498261
376	0.01491521613
377	0.01479416197
378	0.01464608594
379	0.01453920187
380	0.01442211098
381	0.01427298936
382	0.01413012685
383	0.01401707727
384	0.01389004266
385	0.01375183405
386	0.01362457426
387	0.01350546188
388	0.01338844087
389	0.01326446924
390	0.01314252439
391	0.01302257588
392	0.01290459371
393	0.01283480773
394	0.01276572752
395	0.01264622634
396	0.01257843103
397	0.01246154971
398	0.01239501563
399	0.01232915707
400	0.01226396796
401	0.01215077672
402	0.01208680474
403	0.01199648535
404	0.01193613856
405	0.01187395885
406	0.01176550676
407	0.01163385872
408	0.0115220579
409	0.01139473664
410	0.01128654437
411	0.01118019503
412	0.01108331612
413	0.01099786324
414	0.01087860213
415	0.01079620833
416	0.01072174729
417	0.01062203082
418	0.01053198599
419	0.01043560287
420	0.01036437966
421	0.01026900985
422	0.01019938295
423	0.01011431194
424	0.01002496444
425	0.009937074827
426	0.009824965227
427	0.009739498003
428	0.009632496672
429	0.009535370287
430	0.009439726159
431	0.009350964168
432	0.009249227874
433	0.009160583074
434	0.009072714646
435	0.008985258067
436	0.008899006444
437	0.00881461634
438	0.008739705763
439	0.008666711131
440	0.008594677742
441	0.008523592696
442	0.008453443287
443	0.008384216997
444	0.008315901497
445	0.008233884357
446	0.008167232549
447	0.008101455981
448	0.008031177557
449	0.007966811973
450	0.007897932935
451	0.007859668972
452	0.007792011382
453	0.0077546021
454	0.007666688463
455	0.007630160242
456	0.007576225406
457	0.00750620766
458	0.007470819424
459	0.007391180716
460	0.007339313667
461	0.007288153049
462	0.007224603315
463	0.007147813218
464	0.007082499689
465	0.007033399857
466	0.006964458052
467	0.006901441974
468	0.006854780917
469	0.006791465294
470	0.006738687178
471	0.006650816599
472	0.00660526725
473	0.006560273198
474	0.00650803427
475	0.006440048255
476	0.006396817693
477	0.006346082703
478	0.006285016536
479	0.006242125659
480	0.006182202741
481	0.006127096877
482	0.006094808235
483	0.006047920052
484	0.006016348311
485	0.005973130942
486	0.005902522746
487	0.00585734629
488	0.005818517656
489	0.005754242534
490	0.005691130943
491	0.00563164609
492	0.005573581484
493	0.00551571226
494	0.005469530613
495	0.005430095512
496	0.005402673731
497	0.005364213551
498	0.005308552012
499	0.005281935679
500	0.005255623757
501	0.005202247161
502	0.005145513081
503	0.005096168134
504	0.005043764314
505	0.005009317331
506	0.004969659636
507	0.004922370011
508	0.004888918003
509	0.004848133687
510	0.004826169454
511	0.004782261899
512	0.004747419951
513	0.004703840424
514	0.004669785345
515	0.004627143096
516	0.004593856903
517	0.00455270395
518	0.004511342721
519	0.004479198567
520	0.004433772207
521	0.004395082697
522	0.004360496195
523	0.004326361525
524	0.00429267281
525	0.004257343327
526	0.004221323887
527	0.00418684344
528	0.004150677676
529	0.004117410917
530	0.004097044492
531	0.004076883013
532	0.004041600306
533	0.004015028806
534	0.003979827668
535	0.003959184622
536	0.003932603889
537	0.003909651496
538	0.003872225354
539	0.003836965438
540	0.003817231549
541	0.003792301266
542	0.003765512708
543	0.00373920441
544	0.003700866476
545	0.003663177227
546	0.00363146795
547	0.003605799384
548	0.003575380673
549	0.003550993587
550	0.003522267934
551	0.003498628509
552	0.003463566567
553	0.003445687705
554	0.003411389521
555	0.003385272664
556	0.003362163401
557	0.003336688941
558	0.003316884812
559	0.003297350179
560	0.003264784027
561	0.003232524681
562	0.003204360165
563	0.003185658976
564	0.00315468241
565	0.00312151268
566	0.003100341251
567	0.003079637837
568	0.003053214879
569	0.00302417892
570	0.002997742162
571	0.0029671082
572	0.002941527568
573	0.002918633009
574	0.002893855664
575	0.002871507075
576	0.00284354474
577	0.002821700742
578	0.002797900667
579	0.002778572543
580	0.002755257956
581	0.00273230335
582	0.002706203623
583	0.002683793327
584	0.002665274104
585	0.002639800326
586	0.002619472198
587	0.002599422228
588	0.002582243674
589	0.002557607008
590	0.002538511385
591	0.002519696985
592	0.002496268938
593	0.002472717603
594	0.002447911524
595	0.002431752709
596	0.002407779954
597	0.00238889946
598	0.002364381666
599	0.002350558264
600	0.002336923531
601	0.002317785206
602	0.002302533269
603	0.002278969656
604	0.002265825164
605	0.002248118497
606	0.002226131111
607	0.002201351257
608	0.002180938026
609	0.00216334333
610	0.002148835386
611	0.002130623233
612	0.002119904551
613	0.002109314512
614	0.002098851734
615	0.002088514847
616	0.002064185853
617	0.002043391128
618	0.002022671548
619	0.002011103853
620	0.001995521993
621	0.001985772546
622	0.001962923141
623	0.001944357789
624	0.001925160183
625	0.001905769768
626	0.00189495662
627	0.001876638701
628	0.001861465655
629	0.001852432667
630	0.001837554741
631	0.001828669734
632	0.001815254035
633	0.001797769502
634	0.001784694804
635	0.001766772845
636	0.001754050841
637	0.001737253533
638	0.001724857302
639	0.001705471382
640	0.001696138202
641	0.001679451055
642	0.001665369535
643	0.001651560759
644	0.001641770542
645	0.001629910377
646	0.001611725393
647	0.001601510184
648	0.00158668908
649	0.001578290583
650	0.001565633724
651	0.001551972919
652	0.001541903513
653	0.001532850476
654	0.001523938818
655	0.001508866241
656	0.001500164758
657	0.001486315395
658	0.001472694373
659	0.001465924828
660	0.001452597841
661	0.001445979193
662	0.001438486043
663	0.001431995482
664	0.001419084521
665	0.001412738792
666	0.001406470838
667	0.001399278968
668	0.001384840821
669	0.001375538231
670	0.001361852655
671	0.001350239939
672	0.001339503949
673	0.001330593485
674	0.001321812413
675	0.001313159035
676	0.001301553202
677	0.001293153167
678	0.00128288703
679	0.00127022351
680	0.00125909568
681	0.001252715253
682	0.001246423372
683	0.001234160492
684	0.00122957339
685	0.001225038289
686	0.001214630075
687	0.00120412212
688	0.001192373332
689	0.00118084914
690	0.001176482646
691	0.001167645112
692	0.001158336729
693	0.001149707048
694	0.001140591709
695	0.001131599526
696	0.001122728852
697	0.001112639988
698	0.001104642714
699	0.00109399605
700	0.001083553187
701	0.001079932267
702	0.001069551991
703	0.001066002707
704	0.001062492381
705	0.001055012612
706	0.001051271804
707	0.001041207986
708	0.001037540185
709	0.001029585635
710	0.001019846854
711	0.001016269584
712	0.001008689408
713	0.0009982254731
714	0.0009879597494
715	0.0009792087461
716	0.0009706036495
717	0.0009621422478
718	0.0009585127851
719	0.0009502216846
720	0.0009466562889
721	0.0009431258057
722	0.0009396299543
723	0.000932907699
724	0.000929462393
725	0.0009260509582
726	0.0009226731223
727	0.0009148846441
728	0.0009088425096
729	0.0009049173009
730	0.0008963403235
731	0.0008909992397
732	0.0008826055897
733	0.0008752073138
734	0.0008695221949
735	0.0008635701577
736	0.0008598779249
737	0.0008547778221
738	0.0008474750934
739	0.0008406823686
740	0.0008333488246
741	0.000829812277
742	0.0008249318062
743	0.0008172240023
744	0.0008124415136
745	0.000809387926
746	0.0008018730151
747	0.0007968168681
748	0.0007918544273
749	0.0007866735761
750	0.0007828333936
751	0.0007805507903
752	0.0007782918045
753	0.0007736561555
754	0.0007688817212
755	0.0007607146608
756	0.0007539792263
757	0.0007490387442
758	0.0007421680694
759	0.0007356664822
760	0.000729421105
761	0.0007230229297
762	0.0007169838912
763	0.0007110374585
764	0.0007051823016
765	0.0006977794235
766	0.000691488041
767	0.0006867697905
768	0.0006807803526
769	0.0006756619517
770	0.0006712778121
771	0.0006664784299
772	0.0006636976438
773	0.0006592045349
774	0.0006564804329
775	0.0006496401175
776	0.0006440358096
777	0.0006398768252
778	0.0006343055892
779	0.0006284806825
780	0.0006242698952
781	0.0006179776318
782	0.0006138585911
783	0.0006083283169
784	0.0006058413854
785	0.0006023049029
786	0.0005970867219
787	0.0005919624149
788	0.0005875145358
789	0.0005817695046
790	0.0005755269551
791	0.0005708323473
792	0.0005665734034
793	0.0005619917957
794	0.0005580909897
795	0.0005542461437
796	0.0005498052804
797	0.0005465915324
798	0.0005428556006
799	0.0005397081483
800	0.0005361999046
801	0.0005331200645
802	0.0005295147759
803	0.0005264986938
804	0.0005231217513
805	0.0005196220951
806	0.0005166913772
807	0.0005138015419
808	0.0005101980252
809	0.0005071505828
810	0.0005036263479
811	0.0005002762759
812	0.0004973167901
813	0.0004943983313
814	0.000490033277
815	0.0004866656383
816	0.00048382701
817	0.0004810277255
818	0.0004769225464
819	0.0004735075005
820	0.0004695007013
821	0.0004661663533
822	0.0004635572896
823	0.0004596636633
824	0.0004559322309
825	0.0004529120973
826	0.0004497352136
827	0.0004467890667
828	0.0004427328619
829	0.0004398494176
830	0.0004368057472
831	0.0004343756509
832	0.0004304540635
833	0.0004269798783
834	0.0004242231097
835	0.0004215071279
836	0.00041883142
837	0.0004159872147
838	0.0004131890105
839	0.0004107357281
840	0.0004083199532
841	0.0004057095571
842	0.0004018543438
843	0.0003992836322
844	0.0003954618157
845	0.000393181665
846	0.0003894338935
847	0.0003881022348
848	0.0003858821775
849	0.0003822157755
850	0.0003797111008
851	0.0003761155164
852	0.0003748149895
853	0.0003714170791
854	0.0003701605169
855	0.0003668921389
856	0.0003644977569
857	0.0003609426406
858	0.0003574424748
859	0.0003542354705
860	0.0003508253032
861	0.000348596667
862	0.0003455305264
863	0.000344358657
864	0.000341353127
865	0.0003380953754
866	0.0003348513952
867	0.0003316577539
868	0.0003287773781
869	0.000325667556
870	0.0003226098957
871	0.0003198277801
872	0.0003173400067
873	0.0003144862708
874	0.0003116838496
875	0.0003084438319
876	0.0003059987917
877	0.0003034826691
878	0.0003013038676
879	0.0002981928133
880	0.0002956238442
881	0.0002931892757
882	0.0002907931902
883	0.000289240449
884	0.0002868939737
885	0.0002853745741
886	0.0002838257933
887	0.0002815417419
888	0.0002792709359
889	0.0002777596557
890	0.0002763086839
891	0.0002743078295
892	0.0002725787731
893	0.0002706739879
894	0.0002689850073
895	0.00026645509
896	0.0002639704458
897	0.0002624414293
898	0.0002602369757
899	0.0002578388011
900	0.0002554379078
901	0.0002530776895
902	0.0002517274074
903	0.0002497250612
904	0.0002474291434
905	0.0002454238131
906	0.0002441193429
907	0.0002424974937
908	0.0002405112224
909	0.0002386167757
910	0.0002367975105
911	0.0002350070812
912	0.0002328730745
913	0.0002309114914
914	0.0002293180889
915	0.0002274767795
916	0.0002259805993
917	0.0002241865704
918	0.0002227279557
919	0.0002210690839
920	0.0002192790899
921	0.0002175204957
922	0.0002161158875
923	0.0002143987051
924	0.0002130293461
925	0.0002114668635
926	0.0002101822283
927	0.0002086497504
928	0.0002069136179
929	0.0002059010083
930	0.0002044055325
931	0.0002023369288
932	0.0002013526864
933	0.000199858502
934	0.0001984729659
935	0.0001973707033
936	0.0001960560839
937	0.0001947612412
938	0.0001929799906
939	0.0001911380956
940	0.0001896782793
941	0.0001880083715
942	0.0001863174531
943	0.0001845538408
944	0.0001833561247
945	0.0001821329048
946	0.0001809222458
947	0.0001797240096
948	0.0001783661446
949	0.0001767547732
950	0.0001755921224
951	0.0001742156194
952	0.0001727238363
953	0.00017114313
954	0.0001700184181
955	0.0001689051921
956	0.000167465004
957	0.0001659620815
958	0.0001643211282
959	0.000163251775
960	0.000162193314
961	0.0001611456289
962	0.0001597830235
963	0.0001587575015
964	0.0001577424042
965	0.00015633759
966	0.0001550585101
967	0.000154070279
968	0.0001531187303
969	0.0001518373945
970	0.0001506844695
971	0.0001495718651
972	0.0001483564782
973	0.0001470714503
974	0.0001458291001
975	0.0001446538837
976	0.0001436315274
977	0.0001427459592
978	0.0001415534364
979	0.0001406890604
980	0.0001395667712
981	0.0001382992425
982	0.0001373923944
983	0.0001366925586
984	0.0001355675406
985	0.0001345299883
986	0.0001334438214
987	0.0001322248995
988	0.0001316242123
989	0.000130483344
990	0.0001294387608
991	0.0001284101899
992	0.0001272426995
993	0.0001264650895
994	0.0001253849041
995	0.0001243967654
996	0.0001230611857
997	0.0001225037591
998	0.0001219515404
999	0.0001212131719
